@relation JM1-weka.filters.unsupervised.attribute.Remove-R19-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.Remove-R6

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute LOC_TOTAL numeric
@attribute label {Y,N}

@data
2,3,0,1,2,1,17.22,4.08,0.02,19,0.24,15.95,70.31,7,12,7,12,N
3,5,0,5,3,1,22.07,16,0.12,77,0.06,313.82,353.04,32,45,12,31,N
0,3,1,0,2,1,9.51,4,0.01,12,0.25,8.45,38.04,4,8,6,7,N
0,5,0,0,3,3,12.8,7.5,0.03,24,0.13,40,96,9,15,10,5,N
3,21,0,0,11,3,37.8,26.74,0.34,215,0.04,1501.03,1010.59,101,114,9,69,Y
5,5,0,0,3,1,77.83,22.87,0.59,317,0.04,2261.26,1779.86,158,159,11,63,N
7,13,0,10,7,6,45.45,17.42,0.26,141,0.06,766.02,791.67,55,86,19,51,Y
1,11,0,0,6,6,17.15,12.73,0.07,47,0.08,154.33,218.26,20,27,14,13,N
4,3,0,0,2,1,17.65,7.88,0.05,34,0.13,60.8,138.97,14,20,9,17,N
1,3,0,0,2,1,15.09,7.31,0.04,27,0.14,44.83,110.36,13,14,9,10,N
2,3,0,0,2,1,17.33,7.31,0.04,31,0.14,51.48,126.71,13,18,9,13,N
7,1,0,4,1,1,54.36,11.36,0.21,116,0.09,389.51,617.34,53,63,12,34,N
4,3,0,3,2,1,16.14,15,0.08,57,0.07,201.78,242.13,27,30,10,21,N
21,45,0,9,23,8,64.48,54.15,1.16,534,0.02,10504.53,3491.91,239,295,29,155,Y
1,3,0,0,2,1,28.71,4.67,0.04,31,0.21,34.74,133.98,14,17,8,10,N
1,1,0,0,1,1,16.73,3.6,0.02,19,0.28,12.05,60.23,9,10,4,10,N
14,15,0,14,8,1,32.89,69.54,0.76,419,0.01,8837.38,2287.5,183,236,19,115,N
5,11,0,13,6,3,58.74,20.11,0.39,194,0.05,1319.17,1180.97,90,104,21,66,N
2,17,0,4,9,9,18.97,36.73,0.23,137,0.03,1422.36,696.98,58,79,19,30,N
2,5,0,0,3,1,14.15,9.43,0.04,32,0.11,69.9,133.44,12,20,11,15,Y
12,12,1,3,8,1,32.68,28.52,0.31,166,0.04,1476.69,932.04,70,96,22,61,Y
1,1,0,0,1,1,22,1.5,0.01,11,0.67,2.75,33,5,6,3,7,N
2,5,0,0,3,3,29.28,4.5,0.04,30,0.22,32.94,131.77,12,18,9,10,N
14,43,0,18,22,14,64.58,29.51,0.64,305,0.03,3124.09,1905.62,136,169,23,116,N
2,3,0,0,2,1,13.4,5.4,0.02,19,0.19,21.7,72.34,6,13,9,11,N
4,5,0,0,3,1,38.46,8,0.1,61,0.13,136.76,307.71,28,33,12,22,Y
1,5,3,0,4,1,34.19,12.4,0.14,82,0.08,292.04,423.93,31,51,16,23,N
0,3,0,0,2,1,26.91,3.44,0.03,25,0.29,17.67,92.51,11,14,5,13,N
5,1,0,5,1,1,42.58,3.86,0.05,38,0.26,35.19,164.23,18,20,6,21,N
8,13,1,6,7,5,26.6,36.5,0.32,172,0.03,1968.45,970.74,73,99,25,57,Y
6,1,0,4,1,1,29.44,9.5,0.09,61,0.11,147.61,279.68,19,42,12,25,N
12,45,1,10,23,10,94.22,21.17,0.66,312,0.05,2345.27,1994.4,127,185,21,125,Y
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,38,N
5,13,3,1,7,1,36,16.23,0.19,113,0.06,526.67,584.2,51,62,14,31,Y
7,7,0,2,4,1,49.34,16.77,0.28,149,0.06,771.27,827.63,65,84,16,44,N
3,7,0,0,4,1,15.91,18.78,0.1,67,0.05,311.69,298.78,26,41,13,20,N
2,1,0,2,1,1,93.78,7.65,0.24,133,0.13,304.68,717.18,65,68,8,37,N
0,1,0,0,1,1,14.34,3.5,0.02,14,0.29,9.76,50.19,5,9,7,5,N
0,1,0,0,1,1,4.14,5,0.01,8,0.2,5.74,20.68,2,6,5,4,N
1,5,0,0,3,1,15.45,7.14,0.04,27,0.14,43.79,110.36,10,17,10,11,N
5,9,0,1,5,1,26.83,11.88,0.11,67,0.08,210.17,318.58,19,48,15,37,Y
2,5,0,0,3,1,24.34,6.87,0.06,37,0.15,63.93,167.37,15,22,11,12,Y
9,5,0,1,3,1,34.68,19.95,0.23,136,0.05,766.85,691.89,57,79,14,48,N
5,7,0,0,4,1,61.8,11.18,0.23,129,0.09,429.39,691.12,61,68,11,33,N
1,1,0,0,1,1,17.43,2,0.01,11,0.5,3.87,34.87,5,6,4,6,N
13,21,0,13,11,4,89.84,23.12,0.69,340,0.04,2667.39,2076.9,131,209,18,115,N
9,15,0,6,8,1,41.92,21.95,0.31,178,0.05,1122.42,920.25,69,109,14,70,Y
30,13,0,0,7,1,260.81,54,4.69,1933,0.02,42245.23,14082.68,883,1050,17,360,N
13,9,2,5,5,1,27.24,31.64,0.29,168,0.03,1514.66,861.72,67,101,17,68,N
4,5,0,0,3,3,16.54,37.5,0.21,120,0.03,1292.48,620.39,33,87,25,20,N
3,7,0,0,4,3,21.59,11.25,0.08,50,0.09,151.81,242.9,21,29,15,23,N
3,1,0,2,1,1,44.63,2.36,0.04,27,0.42,13.85,105.49,13,14,4,13,Y
0,1,0,1,1,1,7.86,2.5,0.01,7,0.4,2.73,19.65,2,5,5,5,N
1,3,0,0,2,1,23.27,11.38,0.09,57,0.09,167.28,264.7,21,36,13,12,N
15,13,0,3,7,1,26.61,52,0.46,252,0.02,3998.07,1383.95,91,161,24,74,N
1,1,0,1,1,1,11.52,3.75,0.01,13,0.27,9,43.19,5,8,6,7,N
7,3,0,4,2,1,68.75,5.85,0.13,79,0.17,130.53,401.91,38,41,8,33,Y
4,7,0,0,4,3,10.03,11,0.04,27,0.09,67.44,110.36,12,15,11,17,N
4,3,0,0,2,1,30.63,9.06,0.09,56,0.11,139.62,277.43,22,34,14,16,N
3,5,0,4,3,1,21.08,26.18,0.18,122,0.04,802.73,551.87,48,74,12,45,N
4,9,0,3,5,1,27.74,7.13,0.07,45,0.14,78.24,197.65,19,26,9,24,Y
3,3,0,2,2,1,38.47,4.76,0.06,39,0.21,48.53,183.32,18,21,9,14,N
5,7,0,2,4,1,17.2,17.89,0.1,68,0.06,305.7,307.6,23,45,14,29,N
1,7,0,4,4,1,11.32,11.79,0.04,32,0.08,87.37,133.44,15,17,11,17,N
2,15,0,0,8,7,36.19,30,0.36,204,0.03,1809.46,1085.67,60,144,20,27,Y
0,3,0,0,2,1,11.07,4.38,0.02,14,0.23,11.77,48.43,5,9,7,7,Y
2,5,1,0,3,1,23.56,11.57,0.09,58,0.09,175.26,272.63,27,31,12,19,N
1,1,0,0,1,1,29.47,5.7,0.06,42,0.18,53.2,168,19,23,6,11,N
3,3,0,6,2,1,30.58,9.88,0.1,61,0.1,165.92,302.21,24,37,14,24,Y
13,27,0,0,14,5,60.57,26,0.52,270,0.04,2274.83,1574.88,104,166,19,88,N
2,3,0,0,2,1,14.07,8,0.04,27,0.13,50.04,112.59,8,19,12,15,N
4,19,0,0,10,6,20.3,24.89,0.17,102,0.04,698.84,505.33,41,61,17,25,N
11,9,0,10,5,1,40.49,19,0.26,137,0.05,811.95,769.22,60,77,19,56,N
3,5,0,3,3,3,19.46,9.55,0.06,40,0.1,98.51,185.75,15,25,14,17,N
8,11,0,4,6,6,27.28,5.88,0.05,36,0.17,52.48,160.54,17,19,9,23,Y
3,3,0,6,2,1,28.1,9.75,0.09,57,0.1,148.43,274.02,26,31,12,22,Y
4,11,0,0,6,4,30.76,12.35,0.13,76,0.08,260.77,380,28,48,15,27,N
16,49,6,0,25,23,56.62,33.38,0.63,320,0.03,3505.76,1890.2,124,196,21,94,N
9,1,0,0,1,1,85.34,11.24,0.32,170,0.09,599.3,959.46,64,106,13,42,N
4,7,0,0,4,3,20.77,27.38,0.19,110,0.04,865.12,568.69,49,61,19,27,N
3,19,0,0,10,10,29.61,12.83,0.13,84,0.08,270.91,379.98,28,56,11,20,N
7,13,0,1,7,4,24.91,22.17,0.18,106,0.05,680.03,552.2,42,64,19,44,Y
2,9,0,2,5,1,61.31,10.19,0.21,119,0.1,353.37,624.5,50,69,11,18,N
4,3,0,3,2,1,22.03,5.4,0.04,28,0.19,35.68,118.94,12,16,9,18,Y
4,5,0,0,3,1,33.43,7.76,0.09,54,0.13,111.98,259.6,24,30,11,26,N
1,1,0,0,1,1,12.55,10.83,0.05,34,0.09,81.85,136,13,21,10,10,N
2,9,0,0,5,1,26.56,11.54,0.1,66,0.09,196.47,306.49,25,41,12,27,N
20,3,0,8,2,1,74.92,23.55,0.59,293,0.04,2308.83,1764.55,133,160,17,74,N
7,11,0,9,6,4,61.34,13.76,0.28,152,0.07,645.64,844.3,72,80,13,60,N
4,9,0,0,5,4,32.47,10.83,0.12,71,0.09,211.7,351.75,30,41,13,16,N
1,3,0,0,2,1,14.23,6.3,0.03,25,0.16,31.37,89.62,9,16,7,15,N
7,1,0,0,1,1,45.59,10,0.15,97,0.1,253.3,455.94,45,52,8,22,N
4,3,0,3,2,1,13.83,11.25,0.05,36,0.09,97.24,155.59,15,21,12,16,N
2,5,0,0,3,1,17.79,7.5,0.04,32,0.13,55.6,133.44,15,17,9,18,N
12,29,2,8,15,14,59.44,29.62,0.59,298,0.03,2896.14,1760.25,110,188,21,88,N
1,11,1,1,6,3,46.75,13.81,0.22,115,0.07,495.48,645.69,52,63,17,31,N
1,3,0,0,2,1,13.18,4.2,0.02,16,0.24,12.92,55.35,7,9,6,9,N
1,21,0,0,11,1,122.13,11.89,0.48,263,0.08,959.97,1452.7,113,150,8,80,N
9,5,0,1,3,1,107.75,6.33,0.23,125,0.16,240.11,682.43,57,68,8,46,N
8,11,0,0,6,1,29.18,26.39,0.26,149,0.04,1129.58,770.32,59,90,17,54,N
0,5,0,0,3,1,26.06,5.6,0.05,35,0.18,45.41,145.95,14,21,8,14,N
3,13,0,0,7,1,36.34,24,0.29,165,0.04,1162.79,872.09,69,96,16,51,N
1,1,0,3,1,1,42.55,6.4,0.09,62,0.16,96.83,272.32,32,30,6,16,N
3,1,0,1,1,1,22.15,4.13,0.03,24,0.24,20.94,91.38,11,13,6,12,N
7,7,1,4,4,3,29.64,15.79,0.16,92,0.06,410.57,468.05,40,52,15,41,N
20,5,1,40,3,1,127.51,21.99,0.93,434,0.05,3424.14,2803.39,171,263,18,152,Y
1,3,0,0,2,1,13.39,5.25,0.02,19,0.19,20.51,70.31,9,10,7,10,N
3,1,0,8,1,1,35.93,5.65,0.07,47,0.18,63.8,203.13,21,26,7,27,N
0,5,0,0,3,1,19.11,8.4,0.05,36,0.12,74.92,160.54,14,22,12,11,Y
2,3,0,0,2,1,126.26,8.57,0.36,202,0.12,515.35,1082.23,100,102,6,27,N
3,17,0,0,9,8,22.06,30.35,0.22,125,0.03,1129.29,669.69,43,82,24,28,Y
0,19,0,0,10,7,9.18,43.2,0.13,97,0.02,951.56,396.48,36,61,12,14,Y
3,5,0,0,3,3,12.96,11.14,0.05,34,0.09,89.41,144.43,13,21,12,16,N
5,11,0,0,6,1,28.71,14.73,0.14,88,0.07,346.27,423.05,34,54,13,39,Y
1,13,0,0,7,5,15.37,20.54,0.11,65,0.05,360.36,315.77,29,36,17,22,N
0,13,0,0,7,7,9.13,19.25,0.06,45,0.05,188.02,175.81,14,31,11,14,N
0,13,0,0,7,4,32.35,19.5,0.21,124,0.05,683.42,630.85,39,85,17,14,N
6,13,0,2,7,6,58.54,15.65,0.31,164,0.06,796.2,915.93,76,88,14,53,N
6,7,1,0,4,1,23.21,21.14,0.16,100,0.05,576.36,490.69,37,63,16,39,N
4,3,0,0,2,1,13.11,4.8,0.02,17,0.21,16.78,62.91,6,11,8,11,N
0,5,0,0,3,3,22.51,8,0.06,41,0.13,80.04,180.09,12,29,12,9,N
2,9,1,1,5,3,16.32,13.36,0.07,47,0.07,162.04,218.26,21,26,14,22,N
5,7,0,1,4,1,58.78,20.76,0.41,213,0.05,1406.9,1220.05,96,117,16,54,N
8,3,0,3,2,1,11.31,65.33,0.25,171,0.02,2682.48,739.05,56,115,14,42,N
5,5,1,0,3,1,19.11,12.55,0.08,53,0.08,167.1,239.75,23,30,12,22,Y
3,9,0,1,5,4,32.6,13.42,0.15,86,0.07,326.22,437.52,34,52,15,27,N
1,13,0,0,7,6,30.17,7.14,0.07,47,0.14,85.51,215.49,20,27,10,13,N
13,19,0,4,10,4,47.61,28,0.44,235,0.04,2073.59,1333.02,112,123,17,79,N
1,3,0,1,2,1,18.12,4.08,0.02,20,0.24,16.79,74.01,7,13,7,12,N
2,23,0,0,12,9,43.31,22.27,0.32,170,0.04,1192.83,964.31,75,95,19,32,N
24,31,0,0,16,1,167.38,43.03,2.4,1054,0.02,17214.77,7201.87,491,563,17,245,N
4,9,3,2,5,3,29.78,11.63,0.12,67,0.09,223.83,346.38,26,41,17,28,N
0,1,0,0,1,1,11.16,3.12,0.01,11,0.32,6.05,34.87,5,6,5,5,N
2,3,0,0,2,1,21.63,10.77,0.08,49,0.09,139.4,232.99,20,29,14,11,N
8,7,0,0,4,4,26.5,19.8,0.17,104,0.05,577.08,524.62,33,71,18,31,N
2,5,0,0,3,1,16.25,12,0.07,42,0.08,130.03,195.04,16,26,15,23,N
6,11,0,2,6,1,23.43,28.44,0.22,131,0.04,1053.17,666.46,64,67,16,34,N
19,11,6,6,6,1,38.01,28.21,0.36,192,0.04,1680.81,1072.31,79,113,20,78,Y
2,47,0,0,24,18,25.46,49.24,0.42,231,0.02,3428.8,1253.47,94,137,22,81,Y
4,3,0,5,2,1,27.06,6.82,0.06,42,0.15,69.88,184.48,15,27,10,23,Y
2,9,0,0,5,1,30.49,15.43,0.16,89,0.06,403.2,470.4,36,53,18,26,N
5,7,0,8,4,3,47.06,8.94,0.14,82,0.11,208.84,420.6,39,43,11,37,N
1,1,0,0,1,1,17.79,2.92,0.02,15,0.34,8.41,51.89,7,8,5,6,N
3,3,0,0,2,1,23.78,7.5,0.06,40,0.13,74.32,178.38,15,25,11,14,N
13,3,0,16,2,1,102.96,10.3,0.35,181,0.1,606.6,1060.29,88,93,11,69,N
5,19,0,0,10,9,16.84,24.5,0.14,90,0.04,561.66,412.65,35,55,14,35,Y
5,1,0,0,1,1,17.93,10.93,0.07,49,0.09,119,196,17,32,9,16,N
2,5,1,7,3,1,26.42,12.38,0.11,68,0.08,224.74,326.9,33,35,12,25,Y
1,3,0,0,2,1,19.38,8.55,0.06,39,0.12,78.69,165.67,19,20,9,11,N
7,1,0,7,1,1,51.98,2,0.03,29,0.5,11.55,103.96,12,17,3,25,N
4,9,0,0,5,1,27.63,20.7,0.19,109,0.05,657.83,572.02,46,63,18,33,N
4,11,0,24,6,3,38.96,15.3,0.2,112,0.07,506.65,596.06,51,61,15,65,N
20,33,1,18,17,4,60.58,31.88,0.64,314,0.03,3419.79,1931.02,142,172,22,129,Y
2,1,0,0,1,1,30.47,2,0.02,17,0.5,6.77,60.94,8,9,4,7,N
1,1,0,0,1,1,14.34,4,0.02,16,0.25,12.75,57.36,4,12,8,8,N
2,3,0,0,2,1,27.13,8.14,0.07,47,0.12,99.94,220.92,19,28,12,12,N
2,3,0,0,2,1,12.69,7.58,0.03,26,0.13,40.53,96.21,13,13,7,12,N
0,3,0,0,2,1,16.48,2.5,0.01,13,0.4,5.72,41.21,4,9,5,11,N
2,3,0,5,2,1,18.56,5.33,0.03,26,0.19,29.33,98.99,8,18,8,19,N
6,29,0,6,15,1,69.67,21.68,0.5,275,0.05,1818.73,1510.26,134,141,11,75,N
2,7,0,0,4,4,14.15,9,0.04,29,0.11,63.69,127.38,9,20,14,15,N
9,15,0,6,8,8,50.87,17.03,0.29,156,0.06,819.93,866.52,66,90,16,63,N
2,21,0,0,11,1,56.82,22.34,0.42,237,0.04,1576.23,1269.74,108,129,12,67,N
1,3,0,0,2,1,39.49,7.15,0.09,57,0.14,112.17,282.39,26,31,11,23,Y
0,5,0,0,3,3,9.98,9,0.03,23,0.11,44.93,89.86,9,14,10,9,N
5,7,0,2,4,1,21.15,12,0.08,54,0.08,169.22,253.82,24,30,13,30,Y
2,11,0,0,6,3,38.16,9.17,0.12,72,0.11,178.13,349.77,30,42,11,34,N
10,11,1,14,6,1,49.28,21.6,0.35,200,0.05,1277.26,1064.39,72,128,15,68,Y
6,1,0,0,1,1,25.32,22.4,0.19,136,0.04,705.74,567.11,56,80,8,27,N
3,1,0,3,1,1,73.22,2.13,0.05,36,0.47,18.37,155.59,17,19,4,15,N
29,73,23,6,37,22,91.19,53.49,1.63,725,0.02,14494.26,4877.74,298,427,28,225,Y
4,19,2,5,10,6,44.71,25.62,0.38,201,0.04,1631.16,1145.79,82,119,20,32,N
5,11,0,4,6,4,34.28,12.19,0.14,86,0.08,282.88,417.79,30,56,13,36,N
5,11,0,0,6,1,39.76,15.36,0.2,114,0.07,521.17,610.76,48,66,16,31,N
0,1,0,0,1,1,20.16,2.92,0.02,17,0.34,9.53,58.81,7,10,5,6,N
4,7,0,3,4,1,17.23,10.45,0.06,41,0.1,104.55,180.09,19,22,11,26,N
1,1,0,0,1,1,12.85,3.5,0.01,13,0.29,8.74,44.97,4,9,7,7,Y
8,7,0,10,4,1,29.06,14.4,0.14,88,0.07,334.74,418.43,36,52,12,45,N
2,13,2,3,7,1,57.84,18.25,0.35,189,0.05,1070.22,1055.56,73,116,16,60,N
2,3,0,8,2,1,13.66,4.2,0.02,16,0.24,13.38,57.36,6,10,7,18,Y
0,3,0,0,2,1,7.83,4.67,0.01,11,0.21,9.47,36.54,4,7,7,4,N
8,47,0,6,24,20,63.92,21.35,0.45,233,0.05,1619.21,1364.91,103,130,17,82,Y
0,1,0,0,1,1,6.74,3.75,0.01,9,0.27,5.26,25.27,3,6,5,4,N
4,5,0,0,3,1,19.7,8.56,0.06,39,0.12,80.12,168.56,14,25,11,20,N
1,1,0,0,1,1,10.34,2,0.01,8,0.5,2.3,20.68,2,6,4,6,N
1,5,0,0,3,1,14.69,14.22,0.07,45,0.07,165.11,208.97,16,29,16,19,N
2,3,0,4,2,1,13.39,5.25,0.02,19,0.19,20.51,70.31,9,10,7,15,Y
4,9,0,0,5,1,35.03,21.35,0.25,147,0.05,887.04,747.86,61,86,14,47,N
5,1,0,8,1,1,34.78,13.33,0.15,104,0.08,343.54,463.78,32,72,10,42,N
0,1,0,0,1,1,44.77,2.18,0.03,25,0.46,11.84,97.67,12,13,4,7,N
1,1,0,0,1,1,14.41,3.6,0.02,15,0.28,10.38,51.89,6,9,6,7,N
24,21,0,1,11,1,57.08,27.78,0.53,300,0.04,2446.95,1585.62,125,175,12,74,Y
1,3,0,0,2,1,23.19,6.82,0.05,36,0.15,59.9,158.12,15,21,10,10,N
0,5,0,0,3,1,32.03,13.03,0.14,82,0.08,301.9,417.17,33,49,15,17,N
1,3,0,0,2,1,15.43,10,0.05,37,0.1,85.72,154.29,10,27,12,14,N
3,1,0,0,1,1,20.51,3.43,0.02,19,0.29,13.39,70.31,8,11,6,11,N
4,5,0,18,3,1,35.6,9,0.11,69,0.11,160.21,320.43,32,37,9,41,N
2,5,0,0,3,3,18.69,8.56,0.05,37,0.12,76.01,159.91,14,23,11,21,N
0,1,0,1,1,1,5.65,10,0.02,17,0.1,31.37,56.47,5,12,8,7,N
1,3,0,0,2,1,48.28,18.91,0.3,181,0.05,959.35,913.04,87,94,10,33,N
4,3,0,0,2,1,24.65,13.87,0.11,69,0.07,263.34,341.84,26,43,16,21,N
1,1,0,0,1,1,16.53,6.43,0.04,26,0.16,37.96,106.27,9,17,10,8,N
0,3,0,0,2,1,15.36,3.5,0.02,15,0.29,10.46,53.77,5,10,7,8,N
5,9,0,0,5,1,37.46,21.86,0.27,156,0.05,994.11,818.68,54,102,17,38,N
1,9,0,0,5,1,23.15,11.57,0.09,57,0.09,172.24,267.93,27,30,12,16,N
0,3,0,0,2,1,10.72,14.25,0.05,46,0.07,120.97,152.81,19,27,6,12,N
5,5,0,0,3,1,20.02,7.5,0.05,36,0.13,62.55,150.12,15,21,9,22,N
1,9,0,0,5,4,15.22,17.6,0.09,57,0.06,261.97,267.93,22,35,16,13,N
7,11,2,29,6,1,115.33,9.58,0.37,200,0.1,587.89,1104.71,91,109,8,81,Y
17,31,0,5,16,7,57.26,40.19,0.77,361,0.02,5138.32,2301.39,142,219,30,116,Y
1,3,0,0,2,1,10.8,2.5,0.01,9,0.4,3.75,27,3,6,5,7,N
5,11,0,0,6,4,70.38,25.24,0.59,302,0.04,2491.51,1776.56,115,187,18,43,N
12,37,0,0,19,1,105.57,58.89,2.07,924,0.02,20337.1,6216.6,425,499,23,253,N
4,5,0,0,3,1,42.57,10.64,0.15,89,0.09,267.55,452.78,39,50,12,33,N
1,7,0,0,4,1,17.48,7.78,0.05,32,0.13,58.74,135.93,14,18,10,11,N
2,9,0,2,5,1,12.28,19.71,0.08,57,0.05,265.19,242.13,23,34,12,18,N
5,1,0,4,1,1,70.52,6.08,0.14,85,0.16,144.83,428.77,38,47,8,30,N
18,19,0,3,10,1,67.82,27.56,0.62,306,0.04,2862.23,1869.21,126,180,21,92,Y
0,7,0,0,4,1,26,4,0.03,26,0.25,23.11,104,8,18,8,11,N
135,55,34,206,37,1,234.62,133.13,10.41,3896,0.01,230998.66,31233.49,1301,2595,44,902,Y
8,14,1,2,8,4,26.84,25.78,0.23,136,0.04,990.86,691.89,58,78,16,68,N
5,7,0,0,4,1,24.04,23.04,0.18,114,0.04,708.74,553.81,43,71,15,37,N
2,17,0,0,9,9,23.73,38.56,0.31,177,0.03,1960.24,915.08,69,108,19,28,Y
7,9,0,0,5,1,50.21,20.77,0.35,191,0.05,1203.03,1042.75,89,102,14,43,N
12,27,0,5,14,8,30.91,29.25,0.3,155,0.03,1469.16,904.1,65,90,27,79,Y
24,25,4,31,13,12,118.74,26.57,1.05,486,0.04,4657.44,3155.04,186,300,20,143,Y
2,3,0,6,2,1,201.19,22.32,1.5,676,0.04,5570.03,4491.25,253,423,15,92,N
2,3,0,0,2,1,18.25,9,0.05,38,0.11,82.12,164.23,12,26,12,16,N
4,5,0,0,3,1,37.73,16.36,0.21,116,0.06,561.22,617.34,40,76,18,34,Y
2,5,0,0,3,3,11.15,11,0.04,30,0.09,74.94,122.62,12,18,11,16,Y
7,25,2,6,13,11,45.45,29.45,0.45,236,0.03,2190.59,1338.69,108,128,18,61,Y
2,17,0,0,9,7,21,15,0.1,67,0.07,262.44,314.93,30,37,13,28,N
0,5,0,0,3,1,18.79,9.35,0.06,40,0.11,91.26,175.69,17,23,11,14,N
4,29,0,0,15,12,67.79,19.26,0.44,229,0.05,1396.54,1305.4,95,134,15,70,N
4,5,0,0,3,1,36.8,8.67,0.11,65,0.12,153.57,318.95,26,39,12,22,N
3,3,0,0,2,1,18.78,10.5,0.07,43,0.1,115.01,197.15,15,28,14,21,N
3,3,0,4,2,1,25.38,10.39,0.09,61,0.1,152.16,263.64,17,44,11,21,Y
7,11,0,0,6,1,36.98,18.16,0.22,132,0.06,677.44,671.55,46,86,15,47,N
2,11,2,1,6,6,40.68,10.13,0.14,84,0.1,232,412.18,35,49,11,31,N
3,23,0,0,12,10,19.97,22.62,0.15,95,0.04,567.54,451.71,42,53,14,35,N
2,5,0,0,3,3,17.07,14.32,0.08,52,0.07,194.43,244.42,21,31,15,19,N
2,7,0,0,4,3,19.74,13.54,0.09,55,0.07,200.96,267.19,22,33,16,22,N
2,5,0,0,3,1,21.91,10.05,0.07,48,0.1,122.82,220.08,17,31,13,15,Y
2,19,0,1,10,8,41.05,19.84,0.27,152,0.05,897.59,814.35,62,90,16,48,N
1,5,0,0,3,1,20.39,10.5,0.07,48,0.1,124.86,214.05,21,27,11,16,N
2,5,0,0,3,3,21.36,8.64,0.06,42,0.12,88.51,184.48,19,23,10,21,N
8,27,0,0,14,7,48.57,21.31,0.34,179,0.05,1225.1,1034.85,69,110,21,40,N
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,24,Y
8,11,1,4,6,4,27.63,30.5,0.28,163,0.03,1427.9,842.7,61,102,18,41,N
2,7,0,0,4,1,28.71,8.25,0.08,51,0.12,108.55,236.84,21,30,11,19,Y
0,5,0,0,3,1,24.51,20.25,0.17,113,0.05,558.37,496.33,54,59,9,17,Y
4,21,2,6,11,1,15.17,44.2,0.22,141,0.02,1646.3,670.44,52,89,17,45,N
1,1,0,0,1,1,15.95,2.5,0.01,12,0.4,5.54,39.86,5,7,5,5,N
2,5,0,0,3,1,14.93,11.67,0.06,38,0.09,112.93,174.23,14,24,15,22,N
1,3,0,0,2,1,15.9,6.43,0.03,25,0.16,36.5,102.19,9,16,10,12,N
9,11,0,7,6,1,53.29,32.67,0.58,287,0.03,3159.9,1740.97,125,162,23,63,N
0,9,0,0,5,1,30.14,3.5,0.04,27,0.29,20.51,105.49,8,19,7,16,N
3,7,0,0,4,4,36.79,11.41,0.14,80,0.09,266.2,419.83,35,45,15,26,N
24,73,0,2,37,33,59.75,63.79,1.27,624,0.02,13508.46,3811.72,211,413,26,175,Y
1,1,0,0,1,1,11.23,2,0.01,8,0.5,2.5,22.46,3,5,4,6,N
46,19,0,56,11,1,89.13,31.48,0.94,413,0.03,4907.78,2806.09,170,243,30,207,N
7,9,1,8,5,1,45.36,15,0.23,127,0.07,567.01,680.41,52,75,15,45,Y
4,3,10,0,2,1,59.09,28.02,0.55,307,0.04,2576.72,1655.44,125,182,13,61,N
2,9,0,0,5,4,41.45,11.26,0.16,86,0.09,291.9,466.66,38,48,16,25,N
1,1,0,0,1,1,16.59,5.79,0.03,24,0.17,30.86,96,9,15,9,8,Y
6,7,0,0,5,1,26.35,12.94,0.11,67,0.08,244.99,340.86,23,44,18,31,Y
1,5,0,0,3,3,24.45,7.5,0.06,40,0.13,76.42,183.4,15,25,12,15,N
3,3,0,0,2,1,9.87,7.88,0.03,21,0.13,34,77.71,7,14,9,13,Y
7,9,0,3,5,1,44.49,12.74,0.19,108,0.08,401.15,566.78,49,59,13,44,N
1,9,0,0,5,1,16.64,17.33,0.1,60,0.06,277.76,288.44,26,34,16,26,N
1,1,0,0,1,1,25.9,3,0.03,21,0.33,12.95,77.71,7,14,6,9,N
10,9,0,2,5,5,14.03,17.25,0.08,56,0.06,231.94,242.03,23,33,12,34,N
2,3,0,2,2,1,19.12,6.67,0.04,30,0.15,47.2,127.44,12,18,10,12,N
11,45,0,7,23,23,56.68,32.43,0.61,310,0.03,3313.02,1838.53,115,195,22,73,N
3,3,0,2,2,1,35.07,10.56,0.12,77,0.09,217.07,370.17,38,39,10,27,N
5,7,0,0,6,1,26.48,8.77,0.08,50,0.11,113.12,232.19,19,31,12,28,N
5,7,0,0,4,1,50.71,10.5,0.18,103,0.1,310.63,532.5,42,61,12,28,N
0,1,0,0,1,1,27.68,2,0.02,16,0.5,6.15,55.35,7,9,4,6,N
3,5,0,0,3,3,11.64,13,0.05,35,0.08,109.25,151.27,14,21,13,14,N
2,5,0,0,3,3,12.27,10.21,0.04,29,0.1,71.12,125.34,11,18,13,14,N
